work_id	lemma	count	resolution	joined_key
tlg0003.tlg001	σιγή	1	exact	σιγή
tlg0003.tlg001	προεργάζομαι	1	exact	προεργάζομαι
tlg0003.tlg001	ἐμβιβάζω	1	exact	ἐμβιβάζω
tlg0003.tlg001	μετωπηδόν	1	exact	μετωπηδόν
tlg0003.tlg001	ἐκνεύω	1	exact	ἐκνεύω
tlg0003.tlg001	κέλευθος	1	exact	κέλευθος
tlg0003.tlg001	σφάζω	1	exact	σφάζω
tlg0003.tlg001	ἄκλειστος	1	exact	ἄκλειστος
tlg0003.tlg001	ὑπηρέσιον	1	exact	ὑπηρέσιον
tlg0003.tlg001	τροπωτήρ	1	exact	τροπωτήρ
tlg0003.tlg001	προφυλάσσω	1	exact	προφυλάσσω
tlg0003.tlg001	ἀφέλκω	1	exact	ἀφέλκω
tlg0003.tlg001	κλῇσις	1	exact	κλῇσις
tlg0003.tlg001	ἀναπράσσω	1	exact	ἀναπράσσω
tlg0003.tlg001	αἵμων	1	exact	αἵμων
tlg0003.tlg001	ὀρεινός	1	exact	ὀρεινός
tlg0003.tlg001	παρήκω	1	exact	παρήκω
tlg0003.tlg001	στρογγύλος	1	exact	στρογγύλος
tlg0003.tlg001	ἑνδεκαταῖος	1	exact	ἑνδεκαταῖος
tlg0003.tlg001	ὑφαντός	1	exact	ὑφαντός
tlg0003.tlg001	λεῖος	1	exact	λεῖος
tlg0003.tlg001	ὁμογνωμονέω	1	exact	ὁμογνωμονέω
tlg0003.tlg001	δίειμι	1	exact	δίειμι
tlg0003.tlg001	τριτημόριος	1	exact	τριτημόριος
tlg0003.tlg001	ἱππικός	1	exact	ἱππικός
tlg0003.tlg001	σύμμικτος	1	exact	σύμμικτος
tlg0003.tlg001	συναθροίζω	1	exact	συναθροίζω
tlg0003.tlg001	κορυφή	1	exact	κορυφή
tlg0003.tlg001	ἐπάνωθεν	1	exact	ἐπάνωθεν
tlg0003.tlg001	θωρακίζω	1	exact	θωρακίζω
tlg0003.tlg001	περικλείω	1	exact	περικλείω
tlg0003.tlg001	προσχόω	1	exact	προσχόω
tlg0003.tlg001	ἀπειρόω	1	exact	ἀπειρόω
tlg0003.tlg001	θολερός	1	exact	θολερός
tlg0003.tlg001	παραλλάξ	1	exact	παραλλάξ
tlg0003.tlg001	εὐθεῖα	1	exact	εὐθεῖα
tlg0003.tlg001	ἀλάομαι	1	exact	ἀλάομαι
tlg0003.tlg001	ὑπεῖπον	1	exact	ὑπεῖπον
tlg0003.tlg001	λύσις	1	exact	λύσις
tlg0003.tlg001	δεῖμα	1	exact	δεῖμα
tlg0003.tlg001	μιαίνω	1	exact	μιαίνω
tlg0003.tlg001	χόω	1	exact	χόω
tlg0003.tlg001	τόπος	1	exact	τόπος
tlg0003.tlg001	δυναστεύω	1	exact	δυναστεύω
tlg0003.tlg001	προεξέρχομαι	1	exact	προεξέρχομαι
tlg0003.tlg001	προσπολεμόομαι	1	exact	προσπολεμόομαι
tlg0003.tlg001	ἑορτάζω	1	exact	ἑορτάζω
tlg0003.tlg001	Βορέας	1	exact	Βορέας
tlg0003.tlg001	ταλαίπωρος	1	exact	ταλαίπωρος
tlg0003.tlg001	περιορμίζω	1	exact	περιορμίζω
tlg0003.tlg001	ναύσταθμον	1	exact	ναύσταθμον
tlg0003.tlg001	Ὀλυμπιάς	1	exact	Ὀλυμπιάς
tlg0003.tlg001	κοινωνία	1	exact	κοινωνία
tlg0003.tlg001	καταληπτός	1	exact	καταληπτός
tlg0003.tlg001	ἀσφάλειος	1	exact	ἀσφάλειος
tlg0003.tlg001	προαφίσταμαι	1	exact	προαφίσταμαι
tlg0003.tlg001	προποιέω	1	exact	προποιέω
tlg0003.tlg001	ἐπεισβάλλω	1	exact	ἐπεισβάλλω
tlg0003.tlg001	ἐγγύθεν	1	exact	ἐγγύθεν
tlg0003.tlg001	ὁλκός	1	exact	ὁλκός
tlg0003.tlg001	ἀρρωστία	1	exact	ἀρρωστία
tlg0003.tlg001	πεντακοσιομέδιμνος	1	exact	πεντακοσιομέδιμνος
tlg0003.tlg001	ἐνεργός	1	exact	ἐνεργός
tlg0003.tlg001	κάλλος	1	exact	κάλλος
tlg0003.tlg001	ὑπηρέτης	1	exact	ὑπηρέτης
tlg0003.tlg001	ἐκβοήθεια	1	exact	ἐκβοήθεια
tlg0003.tlg001	ἁπλόος	1	exact	ἁπλόος
tlg0003.tlg001	ἐγκατοικοδομέω	1	exact	ἐγκατοικοδομέω
tlg0003.tlg001	μάντις	1	exact	μάντις
tlg0003.tlg001	παχύς	1	exact	παχύς
tlg0003.tlg001	διήκω	1	exact	διήκω
tlg0003.tlg001	μέτωπον	1	exact	μέτωπον
tlg0003.tlg001	νοτερός	1	exact	νοτερός
tlg0003.tlg001	χειμέριος	1	exact	χειμέριος
tlg0003.tlg001	ἀσέληνος	1	exact	ἀσέληνος
tlg0003.tlg001	εὐσταλής	1	exact	εὐσταλής
tlg0003.tlg001	ὑποδέω	1	exact	ὑποδέω
tlg0003.tlg001	ξιφίδιον	1	exact	ξιφίδιον
tlg0003.tlg001	θώραξ	1	exact	θώραξ
tlg0003.tlg001	κεραμίς	1	exact	κεραμίς
tlg0003.tlg001	δοῦπος	1	exact	δοῦπος
tlg0003.tlg001	ἔμπαλιν	1	exact	ἔμπαλιν
tlg0003.tlg001	παρανίσχω	1	exact	παρανίσχω
tlg0003.tlg001	φρυκτωρία	1	exact	φρυκτωρία
tlg0003.tlg001	ἐνίστημι	1	exact	ἐνίστημι
tlg0003.tlg001	διαπεραιόω	1	exact	διαπεραιόω
tlg0003.tlg001	κρύσταλλος	1	exact	κρύσταλλος
tlg0003.tlg001	ἀπηλιώτης	1	exact	ἀπηλιώτης
tlg0003.tlg001	ὑδατώδης	1	exact	ὑδατώδης
tlg0003.tlg001	διάφευξις	1	exact	διάφευξις
tlg0003.tlg001	ὑπερβατός	1	exact	ὑπερβατός
tlg0003.tlg001	διαλανθάνω	1	exact	διαλανθάνω
tlg0003.tlg001	πρόεδρος	1	exact	πρόεδρος
tlg0003.tlg001	βλαστάω	1	exact	βλαστάω
tlg0003.tlg001	ἐγχρονίζω	1	exact	ἐγχρονίζω
tlg0003.tlg001	ἀπομονόομαι	1	exact	ἀπομονόομαι
tlg0003.tlg001	ἀποσφάζω	1	exact	ἀποσφάζω
tlg0003.tlg001	αὐτάγγελος	1	exact	αὐτάγγελος
tlg0003.tlg001	κατάληψις	1	exact	κατάληψις
tlg0003.tlg001	φυλακεύς	1	exact	φυλακεύς
tlg0003.tlg001	ἄδεσμος	1	exact	ἄδεσμος
tlg0003.tlg001	κατατοξεύω	1	exact	κατατοξεύω
tlg0003.tlg001	διαχράομαι	1	exact	διαχράομαι
tlg0003.tlg001	μετάνοια	1	exact	μετάνοια
tlg0003.tlg001	ἀναλογισμός	1	exact	ἀναλογισμός
tlg0003.tlg001	ἀνεπιβούλευτος	1	exact	ἀνεπιβούλευτος
tlg0003.tlg001	ἄκυρος	1	exact	ἄκυρος
tlg0003.tlg001	δεξιότης	1	exact	δεξιότης
tlg0003.tlg001	ἀκολασία	1	exact	ἀκολασία
tlg0003.tlg001	σοφός	1	exact	σοφός
tlg0003.tlg001	ἀγωνιστής	1	exact	ἀγωνιστής
tlg0003.tlg001	ἐκπονέω	1	exact	ἐκπονέω
tlg0003.tlg001	ἀγωνοθετέω	1	exact	ἀγωνοθετέω
tlg0003.tlg001	θεατός	1	exact	θεατός
tlg0003.tlg001	καινότης	1	exact	καινότης
tlg0003.tlg001	ὑπερόπτης	1	exact	ὑπερόπτης
tlg0003.tlg001	ἀνταγωνίζομαι	1	exact	ἀνταγωνίζομαι
tlg0003.tlg001	σοφιστής	1	exact	σοφιστής
tlg0003.tlg001	θεατής	1	exact	θεατής
tlg0003.tlg001	ὑπερφρονέω	1	exact	ὑπερφρονέω
tlg0003.tlg001	ἀποστάζω	1	exact	ἀποστάζω
tlg0003.tlg001	ἀποκινδυνεύω	1	exact	ἀποκινδυνεύω
tlg0003.tlg001	προδοκέω	1	exact	προδοκέω
tlg0003.tlg001	ἔλεος	1	exact	ἔλεος
tlg0003.tlg001	ῥήτωρ	1	exact	ῥήτωρ
tlg0003.tlg001	ἀνάλγητος	1	exact	ἀνάλγητος
tlg0003.tlg001	διόλλυμι	1	exact	διόλλυμι
tlg0003.tlg001	ὑφοράω	1	exact	ὑφοράω
tlg0003.tlg001	γνῶσις	1	exact	γνῶσις
tlg0003.tlg001	προσκατηγορέω	1	exact	προσκατηγορέω
tlg0003.tlg001	καταιτιάομαι	1	exact	καταιτιάομαι
tlg0003.tlg001	ἀτιμάζω	1	exact	ἀτιμάζω
tlg0003.tlg001	ὑπεύθυνος	1	exact	ὑπεύθυνος
tlg0003.tlg001	ἀνεύθυνος	1	exact	ἀνεύθυνος
tlg0003.tlg001	συνεξαμαρτάνω	1	exact	συνεξαμαρτάνω
tlg0003.tlg001	κάκουργος	1	exact	κάκουργος
tlg0003.tlg001	ἀνήκω	1	exact	ἀνήκω
tlg0003.tlg001	τοίνυν	1	exact	τοίνυν
tlg0003.tlg001	ἐπίσχω	1	exact	ἐπίσχω
tlg0003.tlg001	ἔρως	1	exact	ἔρως
tlg0003.tlg001	ἐκφροντίζω	1	exact	ἐκφροντίζω
tlg0003.tlg001	εὐήθεια	1	exact	εὐήθεια
tlg0003.tlg001	ἐχέγγυος	1	exact	ἐχέγγυος
tlg0003.tlg001	περιέννυμι	1	exact	περιέννυμι
tlg0003.tlg001	ὑποτελέω	1	exact	ὑποτελέω
tlg0003.tlg001	ἀσύμβατος	1	exact	ἀσύμβατος
tlg0003.tlg001	προδείκνυμι	1	exact	προδείκνυμι
tlg0003.tlg001	κάθεξις	1	exact	κάθεξις
tlg0003.tlg001	χειροτονία	1	exact	χειροτονία
tlg0003.tlg001	ἐσθίω	1	exact	ἐσθίω
tlg0003.tlg001	ἔλαιον	1	exact	ἔλαιον
tlg0003.tlg001	φυράω	1	exact	φυράω
tlg0003.tlg001	ἀλλόκοτος	1	exact	ἀλλόκοτος
tlg0003.tlg001	κλήρουχος	1	exact	κλήρουχος
tlg0003.tlg001	ἐκπομπή	1	exact	ἐκπομπή
tlg0003.tlg001	τέναγος	1	exact	τέναγος
tlg0003.tlg001	ἁμαρτέω	1	exact	ἁμαρτέω
tlg0003.tlg001	σωτήριος	1	exact	σωτήριος
tlg0003.tlg001	ἐπεισφέρω	1	exact	ἐπεισφέρω
tlg0003.tlg001	προκαταγιγνώσκω	1	exact	προκαταγιγνώσκω
tlg0003.tlg001	ἀποικέω	1	exact	ἀποικέω
tlg0003.tlg001	ἀτιμώρητος	1	exact	ἀτιμώρητος
tlg0003.tlg001	κάμπτω	1	exact	κάμπτω
tlg0003.tlg001	δωρεά	1	exact	δωρεά
tlg0003.tlg001	δύσκλεια	1	exact	δύσκλεια
tlg0003.tlg001	ἀποβλέπω	1	exact	ἀποβλέπω
tlg0003.tlg001	ἔσθημα	1	exact	ἔσθημα
tlg0003.tlg001	ἀπαρχή	1	exact	ἀπαρχή
tlg0003.tlg001	αὐθέντης	1	exact	αὐθέντης
tlg0003.tlg001	καταλείβω	1	exact	καταλείβω
tlg0003.tlg001	ἵζω	1	exact	ἵζω
tlg0003.tlg001	ἐπικλάω	1	exact	ἐπικλάω
tlg0003.tlg001	ἀνάξιος	1	exact	ἀνάξιος
tlg0003.tlg001	συντυγχάνω	1	exact	συντυγχάνω
tlg0003.tlg001	ἀπολογία	1	exact	ἀπολογία
tlg0003.tlg001	ἡγεμονεύω	1	exact	ἡγεμονεύω
tlg0003.tlg001	ἀντιπάσχω	1	exact	ἀντιπάσχω
tlg0003.tlg001	λοιδορέω	1	exact	λοιδορέω
tlg0003.tlg001	Ἀττικίζω	1	exact	Ἀττικίζω
tlg0003.tlg001	ἰσόνομος	1	exact	ἰσόνομος
tlg0003.tlg001	οὐκοῦν	1	exact	οὐκοῦν
tlg0003.tlg001	συνεργός	1	exact	συνεργός
tlg0003.tlg001	δικαιοσύνη	1	exact	δικαιοσύνη
tlg0003.tlg001	πρόκλησις	1	exact	πρόκλησις
tlg0003.tlg001	ἐξελέγχω	1	exact	ἐξελέγχω
tlg0003.tlg001	σωφρονιστής	1	exact	σωφρονιστής
tlg0003.tlg001	ὀλοφυρμός	1	exact	ὀλοφυρμός
tlg0003.tlg001	πρεσβύτης	1	exact	πρεσβύτης
tlg0003.tlg001	ἐπίχαρτος	1	exact	ἐπίχαρτος
tlg0003.tlg001	προθέω	1	exact	προθέω
tlg0003.tlg001	ἀπαγγελία	1	exact	ἀπαγγελία
tlg0003.tlg001	κεφαλαιόω	1	exact	κεφαλαιόω
tlg0003.tlg001	ἐκσπονδος	1	exact	ἐκσπονδος
tlg0003.tlg001	ἐκπίτνω	1	exact	ἐκπίτνω
tlg0003.tlg001	καταγώγιον	1	exact	καταγώγιον
tlg0003.tlg001	θύρωμα	1	exact	θύρωμα
tlg0003.tlg001	ἔπιπλα	1	exact	ἔπιπλα
tlg0003.tlg001	χαλκός	1	exact	χαλκός
tlg0003.tlg001	ἑκατόμπεδος	1	exact	ἑκατόμπεδος
tlg0003.tlg001	δημοσιόω	1	exact	δημοσιόω
tlg0003.tlg001	προφθάνω	1	exact	προφθάνω
tlg0003.tlg001	διεγγυάω	1	exact	διεγγυάω
tlg0003.tlg001	ἀγάω	1	exact	ἀγάω
tlg0003.tlg001	ὀφλισκάνω	1	exact	ὀφλισκάνω
tlg0003.tlg001	βουλευτής	1	exact	βουλευτής
tlg0003.tlg001	ἀνεπιτήδειος	1	exact	ἀνεπιτήδειος
tlg0003.tlg001	ὄψιος	1	exact	ὄψιος
tlg0003.tlg001	συνοικία	1	exact	συνοικία
tlg0003.tlg001	καταλέγω	1	exact	καταλέγω
tlg0003.tlg001	ἐμπλέω	1	exact	ἐμπλέω
tlg0003.tlg001	φρυκτωρέω	1	exact	φρυκτωρέω
tlg0003.tlg001	ἐκβιβάζω	1	exact	ἐκβιβάζω
tlg0003.tlg001	ἀποσπάω	1	exact	ἀποσπάω
tlg0003.tlg001	περιοικοδομέω	1	exact	περιοικοδομέω
tlg0003.tlg001	φιλέταιρος	1	exact	φιλέταιρος
tlg0003.tlg001	ἄνανδρος	1	exact	ἄνανδρος
tlg0003.tlg001	ἔμπληκτος	1	exact	ἔμπληκτος
tlg0003.tlg001	ἑταιρεία	1	exact	ἑταιρεία
tlg0003.tlg001	ἑταιρικός	1	exact	ἑταιρικός
tlg0003.tlg001	γενναιότης	1	exact	γενναιότης
tlg0003.tlg001	ἀντιτιμωρέομαι	1	exact	ἀντιτιμωρέομαι
tlg0003.tlg001	ἀριστοκρατία	1	exact	ἀριστοκρατία
tlg0003.tlg001	ἐκπίμπλημι	1	exact	ἐκπίμπλημι
tlg0003.tlg001	εὐσέβεια	1	exact	εὐσέβεια
tlg0003.tlg001	εὐήθης	1	exact	εὐήθης
tlg0003.tlg001	καταγελάω	1	exact	καταγελάω
tlg0003.tlg001	ἀπαλλαξείω	1	exact	ἀπαλλαξείω
tlg0003.tlg001	ἀπαραίτητος	1	exact	ἀπαραίτητος
tlg0003.tlg001	ἀκρατής	1	exact	ἀκρατής
tlg0003.tlg001	προκαταλύω	1	exact	προκαταλύω
tlg0003.tlg001	πρόπειρα	1	exact	πρόπειρα
tlg0003.tlg001	παντάπασι	1	exact	παντάπασι
tlg0003.tlg001	ἀνυδρία	1	exact	ἀνυδρία
tlg0003.tlg001	γεωργέω	1	exact	γεωργέω
tlg0003.tlg001	χαλκεύω	1	exact	χαλκεύω
tlg0003.tlg001	καπνός	1	exact	καπνός
tlg0003.tlg001	κυματόω	1	exact	κυματόω
tlg0003.tlg001	κατακλύζω	1	exact	κατακλύζω
tlg0003.tlg001	ὑπονοστέω	1	exact	ὑπονοστέω
tlg0003.tlg001	ἀνατρέχω	1	exact	ἀνατρέχω
tlg0003.tlg001	παραιρέω	1	exact	παραιρέω
tlg0003.tlg001	κατεάσσω	1	exact	κατεάσσω
tlg0003.tlg001	κῦμα	1	exact	κῦμα
tlg0003.tlg001	ἐπικλύζω	1	exact	ἐπικλύζω
tlg0003.tlg001	ἀντιπολέμιος	1	exact	ἀντιπολέμιος
tlg0003.tlg001	ἐξήκω	1	exact	ἐξήκω
tlg0003.tlg001	εὐφύλακτος	1	exact	εὐφύλακτος
tlg0003.tlg001	ἄγνωστος	1	exact	ἄγνωστος
tlg0003.tlg001	ὠμοφάγος	1	exact	ὠμοφάγος
tlg0003.tlg001	ἐπιβάτης	1	exact	ἐπιβάτης
tlg0003.tlg001	καταθέω	1	exact	καταθέω
tlg0003.tlg001	ὑπαγωγή	1	exact	ὑπαγωγή
tlg0003.tlg001	βέλος	1	exact	βέλος
tlg0003.tlg001	ἀναστέλλω	1	exact	ἀναστέλλω
tlg0003.tlg001	τόξαρχος	1	exact	τόξαρχος
tlg0003.tlg001	ποδώκης	1	exact	ποδώκης
tlg0003.tlg001	διέξοδος	1	exact	διέξοδος
tlg0003.tlg001	νεόκτιστος	1	exact	νεόκτιστος
tlg0003.tlg001	ἠπειρωτικός	1	exact	ἠπειρωτικός
tlg0003.tlg001	ἐποράω	1	exact	ἐποράω
tlg0003.tlg001	ἐντίκτω	1	exact	ἐντίκτω
tlg0003.tlg001	πεντετηρίς	1	exact	πεντετηρίς
tlg0003.tlg001	περικτίονες	1	exact	περικτίονες
tlg0003.tlg001	ἑλκεχίτων	1	exact	ἑλκεχίτων
tlg0003.tlg001	ἠγερέθομαι	1	exact	ἠγερέθομαι
tlg0003.tlg001	τέκος	1	exact	τέκος
tlg0003.tlg001	ἀγυιά	1	exact	ἀγυιά
tlg0003.tlg001	πυγμαχία	1	exact	πυγμαχία
tlg0003.tlg001	ὀρχηστύς	1	exact	ὀρχηστύς
tlg0003.tlg001	ἀοιδή	1	exact	ἀοιδή
tlg0003.tlg001	ἄγε	1	exact	ἄγε
tlg0003.tlg001	ἱλήκω	1	exact	ἱλήκω
tlg0003.tlg001	χαίρω	1	exact	χαίρω
tlg0003.tlg001	μετόπισθε	1	exact	μετόπισθε
tlg0003.tlg001	ἐπιχθόνιος	1	exact	ἐπιχθόνιος
tlg0003.tlg001	ἀνέρομαι	1	exact	ἀνέρομαι
tlg0003.tlg001	ταλαπείριος	1	exact	ταλαπείριος
tlg0003.tlg001	κόρη	1	exact	κόρη
tlg0003.tlg001	ἀοιδός	1	exact	ἀοιδός
tlg0003.tlg001	τυφλός	1	exact	τυφλός
tlg0003.tlg001	ἱπποδρομία	1	exact	ἱπποδρομία
tlg0003.tlg001	δικαστήριον	1	exact	δικαστήριον
tlg0003.tlg001	διείργω	1	exact	διείργω
tlg0003.tlg001	ἀναμίξ	1	exact	ἀναμίξ
tlg0003.tlg001	ἀποδιώκω	1	exact	ἀποδιώκω
tlg0003.tlg001	ψιλόω	1	exact	ψιλόω
tlg0003.tlg001	ξενικός	1	exact	ξενικός
tlg0003.tlg001	χρῄζω	1	exact	χρῄζω
tlg0003.tlg001	φρύγανον	1	exact	φρύγανον
tlg0003.tlg001	συλλογή	1	exact	συλλογή
tlg0003.tlg001	δειπνέω	1	exact	δειπνέω
tlg0003.tlg001	ἑσπέρα	1	exact	ἑσπέρα
tlg0003.tlg001	ἐπίτηδες	1	exact	ἐπίτηδες
tlg0003.tlg001	προσαγορεύω	1	exact	προσαγορεύω
tlg0003.tlg001	ἵημι	1	exact	ἵημι
tlg0003.tlg001	πρόφυλαξ	1	exact	πρόφυλαξ
tlg0003.tlg001	προσνεύω	1	exact	προσνεύω
tlg0003.tlg001	ἀνοιμώζω	1	exact	ἀνοιμώζω
tlg0003.tlg001	πάροικος	1	exact	πάροικος
tlg0003.tlg001	ἀνάκειμαι	1	exact	ἀνάκειμαι
tlg0003.tlg001	πανοπλία	1	exact	πανοπλία
tlg0003.tlg001	πρᾶξις	1	exact	πρᾶξις
tlg0003.tlg001	οἷπερ	1	exact	οἷπερ
tlg0003.tlg001	πεντηκοστός	1	exact	πεντηκοστός
tlg0003.tlg001	συνεκπλέω	1	exact	συνεκπλέω
tlg0003.tlg001	ταξίαρχος	1	exact	ταξίαρχος
tlg0003.tlg001	σχολάζω	1	exact	σχολάζω
tlg0003.tlg001	σιδήριον	1	exact	σιδήριον
tlg0003.tlg001	ἀγγεῖον	1	exact	ἀγγεῖον
tlg0003.tlg001	ἐγκύπτω	1	exact	ἐγκύπτω
tlg0003.tlg001	συμπλέκω	1	exact	συμπλέκω
tlg0003.tlg001	ἀποπίπτω	1	exact	ἀποπίπτω
tlg0003.tlg001	οἰκείω	1	exact	οἰκείω
tlg0003.tlg001	πολλαχόθεν	1	exact	πολλαχόθεν
tlg0003.tlg001	ὑπεκπέμπω	1	exact	ὑπεκπέμπω
tlg0003.tlg001	ἐμφράσσω	1	exact	ἐμφράσσω
tlg0003.tlg001	διάπλοος	1	exact	διάπλοος
tlg0003.tlg001	ἀποκληρόω	1	exact	ἀποκληρόω
tlg0003.tlg001	οἰσύινος	1	exact	οἰσύινος
tlg0003.tlg001	λῃστρικός	1	exact	λῃστρικός
tlg0003.tlg001	τριακόντορος	1	exact	τριακόντορος
tlg0003.tlg001	πετρώδης	1	exact	πετρώδης
tlg0003.tlg001	εἰσβιάζομαι	1	exact	εἰσβιάζομαι
tlg0003.tlg001	ἁλώσιμος	1	exact	ἁλώσιμος
tlg0003.tlg001	καίριος	1	exact	καίριος
tlg0003.tlg001	ῥόθιος	1	exact	ῥόθιος
tlg0003.tlg001	ῥαχία	1	exact	ῥαχία
tlg0003.tlg001	ἐπικαταβαίνω	1	exact	ἐπικαταβαίνω
tlg0003.tlg001	ἀναπαύω	1	exact	ἀναπαύω
tlg0003.tlg001	παρακελευσμός	1	exact	παρακελευσμός
tlg0003.tlg001	τριηραρχέω	1	exact	τριηραρχέω
tlg0003.tlg001	συντρίβω	1	exact	συντρίβω
tlg0003.tlg001	βοάω	1	exact	βοάω
tlg0003.tlg001	ἐπιδίδωμι	1	exact	ἐπιδίδωμι
tlg0003.tlg001	ἐπισπέρχω	1	exact	ἐπισπέρχω
tlg0003.tlg001	ἀποβάθρα	1	exact	ἀποβάθρα
tlg0003.tlg001	ἀνακόπτω	1	exact	ἀνακόπτω
tlg0003.tlg001	λιποψυχέω	1	exact	λιποψυχέω
tlg0003.tlg001	περίπλεως	1	exact	περίπλεως
tlg0003.tlg001	ἀντεκπλέω	1	exact	ἀντεκπλέω
tlg0003.tlg001	περιαλγέω	1	exact	περιαλγέω
tlg0003.tlg001	ἀνθέλκω	1	exact	ἀνθέλκω
tlg0003.tlg001	μάσσω	1	exact	μάσσω
tlg0003.tlg001	χοῖνιξ	1	exact	χοῖνιξ
tlg0003.tlg001	κοτύλη	1	exact	κοτύλη
tlg0003.tlg001	κρέας	1	exact	κρέας
tlg0003.tlg001	θεράπων	1	exact	θεράπων
tlg0003.tlg001	ἀφοράω	1	exact	ἀφοράω
tlg0003.tlg001	ἔνδεια	1	exact	ἔνδεια
tlg0003.tlg001	εὐσύνετος	1	exact	εὐσύνετος
tlg0003.tlg001	ὑπεραυχέω	1	exact	ὑπεραυχέω
tlg0003.tlg001	ἀνάπαυσις	1	exact	ἀνάπαυσις
tlg0003.tlg001	λέων	1	exact	λέων
tlg0003.tlg001	δημαγωγός	1	exact	δημαγωγός
tlg0003.tlg001	παράσπονδος	1	exact	παράσπονδος
tlg0003.tlg001	παραπίπτω	1	exact	παραπίπτω
tlg0003.tlg001	σύνεγγυς	1	exact	σύνεγγυς
tlg0003.tlg001	Χάρυβδις	1	exact	Χάρυβδις
tlg0003.tlg001	στενότης	1	exact	στενότης
tlg0003.tlg001	ῥοώδης	1	exact	ῥοώδης
tlg0003.tlg001	κᾶλον	1	exact	κᾶλον
tlg0003.tlg001	προεμβάλλω	1	exact	προεμβάλλω
tlg0003.tlg001	παρακομίζω	1	exact	παρακομίζω
tlg0003.tlg001	ἐκτρέχω	1	exact	ἐκτρέχω
tlg0003.tlg001	διαμάω	1	exact	διαμάω
tlg0003.tlg001	πίνω	1	exact	πίνω
tlg0003.tlg001	ὅρμος	1	exact	ὅρμος
tlg0003.tlg001	ἁλμυρός	1	exact	ἁλμυρός
tlg0003.tlg001	ἀλέω	1	exact	ἀλέω
tlg0003.tlg001	τυρός	1	exact	τυρός
tlg0003.tlg001	ὁπόθεν	1	exact	ὁπόθεν
tlg0003.tlg001	ἀφειδής	1	exact	ἀφειδής
tlg0003.tlg001	ἐποκέλλω	1	exact	ἐποκέλλω
tlg0003.tlg001	κάταρσις	1	exact	κάταρσις
tlg0003.tlg001	γαλήνη	1	exact	γαλήνη
tlg0003.tlg001	κολυμβητής	1	exact	κολυμβητής
tlg0003.tlg001	καλῴδιον	1	exact	καλῴδιον
tlg0003.tlg001	ἀσκός	1	exact	ἀσκός
tlg0003.tlg001	μήκων	1	exact	μήκων
tlg0003.tlg001	μελιτόω	1	exact	μελιτόω
tlg0003.tlg001	λίνος	1	exact	λίνος
tlg0003.tlg001	κομιδή	1	exact	κομιδή
tlg0003.tlg001	ἐξαγγέλλω	1	exact	ἐξαγγέλλω
tlg0003.tlg001	ἀποσημαίνω	1	exact	ἀποσημαίνω
tlg0003.tlg001	ἐξαναχωρέω	1	exact	ἐξαναχωρέω
tlg0003.tlg001	ἐξαπαλλάσσω	1	exact	ἐξαπαλλάσσω
tlg0003.tlg001	γέλως	1	exact	γέλως
tlg0003.tlg001	ἀναγωγή	1	exact	ἀναγωγή
tlg0003.tlg001	δασύς	1	exact	δασύς
tlg0003.tlg001	προσίσχω	1	exact	προσίσχω
tlg0003.tlg001	ἀριστοποιέω	1	exact	ἀριστοποιέω
tlg0003.tlg001	προφυλακή	1	exact	προφυλακή
tlg0003.tlg001	ἀπόκρημνος	1	exact	ἀπόκρημνος
tlg0003.tlg001	θαλαμίτης	1	exact	θαλαμίτης
tlg0003.tlg001	πρόσθεν	1	exact	πρόσθεν
tlg0003.tlg001	σφενδόνη	1	exact	σφενδόνη
tlg0003.tlg001	προλαμβάνω	1	exact	προλαμβάνω
tlg0003.tlg001	τραχύς	1	exact	τραχύς
tlg0003.tlg001	συνεθίζω	1	exact	συνεθίζω
tlg0003.tlg001	πρόχειρος	1	exact	πρόχειρος
tlg0003.tlg001	πῖλος	1	exact	πῖλος
tlg0003.tlg001	περίοδος	1	exact	περίοδος
tlg0003.tlg001	ἀπέραντος	1	exact	ἀπέραντος
tlg0003.tlg001	κρημνώδης	1	exact	κρημνώδης
tlg0003.tlg001	ἀναφαίνω	1	exact	ἀναφαίνω
tlg0003.tlg001	σύμπτωμα	1	exact	σύμπτωμα
tlg0003.tlg001	σιτοδεία	1	exact	σιτοδεία
tlg0003.tlg001	ἀνασείω	1	exact	ἀνασείω
tlg0003.tlg001	ἐπερώτησις	1	exact	ἐπερώτησις
tlg0003.tlg001	διασκευάζω	1	exact	διασκευάζω
tlg0003.tlg001	διαδίδωμι	1	exact	διαδίδωμι
tlg0003.tlg001	σταδαῖος	1	exact	σταδαῖος
tlg0003.tlg001	διατρέφω	1	exact	διατρέφω
tlg0003.tlg001	μανιώδης	1	exact	μανιώδης
tlg0003.tlg001	ἄτρακτος	1	exact	ἄτρακτος
tlg0003.tlg001	δεσμός	1	exact	δεσμός
tlg0003.tlg001	προπυνθάνομαι	1	exact	προπυνθάνομαι
tlg0003.tlg001	Βάττος	1	exact	Βάττος
tlg0003.tlg001	αἱμασιά	1	exact	αἱμασιά
tlg0003.tlg001	προσάντης	1	exact	προσάντης
tlg0003.tlg001	συμμάχομαι	1	exact	συμμάχομαι
tlg0003.tlg001	σκύλευμα	1	exact	σκύλευμα
tlg0003.tlg001	χερσόνησος	1	exact	χερσόνησος
tlg0003.tlg001	ἁλιάς	1	exact	ἁλιάς
tlg0003.tlg001	καθιδρύω	1	exact	καθιδρύω
